ENSG00000003509	NDUFAF7	protein_coding	chr2	37231631	37253403	True	Homo sapiens
ENSG00000003756	RBM5	protein_coding	chr3	50088908	50119021	True	Homo sapiens
ENSG00000003987	MTMR7	protein_coding	chr8	17298030	17413528	True	Homo sapiens
ENSG00000003989	SLC7A2	protein_coding	chr8	17497088	17570573	True	Homo sapiens
ENSG00000004059	ARF5	protein_coding	chr7	127588345	127591705	True	Homo sapiens
ENSG00000004139	SARM1	protein_coding	chr17	28364356	28404049	True	Homo sapiens
ENSG00000004142	POLDIP2	protein_coding	chr17	28347177	28357522	True	Homo sapiens
ENSG00000004399	PLXND1	protein_coding	chr3	129555175	129606818	True	Homo sapiens
ENSG00000004455	AK2	protein_coding	chr1	33007940	33080996	True	Homo sapiens
ENSG00000004468	CD38	protein_coding	chr4	15778275	15853230	True	Homo sapiens
ENSG00000004478	FKBP4	protein_coding	chr12	2794953	2805423	True	Homo sapiens
ENSG00000004487	KDM1A	protein_coding	chr1	23019448	23083689	True	Homo sapiens
ENSG00000004534	RBM6	protein_coding	chr3	49940007	50100045	True	Homo sapiens
ENSG00000004660	CAMKK1	protein_coding	chr17	3860315	3894891	True	Homo sapiens
ENSG00000004700	RECQL	protein_coding	chr12	21468911	21501669	True	Homo sapiens
ENSG00000004766	VPS50	protein_coding	chr7	93232340	93361121	True	Homo sapiens
ENSG00000004776	HSPB6	protein_coding	chr19	35754569	35758079	True	Homo sapiens
ENSG00000004777	ARHGAP33	protein_coding	chr19	35774532	35788822	True	Homo sapiens
ENSG00000004779	NDUFAB1	protein_coding	chr16	23581002	23596356	True	Homo sapiens
ENSG00000004799	PDK4	protein_coding	chr7	95583499	95596491	True	Homo sapiens
ENSG00000004809	SLC22A16	protein_coding	chr6	110424687	110476641	True	Homo sapiens
ENSG00000004838	ZMYND10	protein_coding	chr3	50341110	50346852	True	Homo sapiens
ENSG00000004846	ABCB5	protein_coding	chr7	20615207	20777038	True	Homo sapiens
ENSG00000004848	ARX	protein_coding	chrX	25003694	25016420	True	Homo sapiens
ENSG00000004864	SLC25A13	protein_coding	chr7	96120220	96322147	True	Homo sapiens
ENSG00000004866	ST7	protein_coding	chr7	116953238	117230103	True	Homo sapiens
ENSG00000004897	CDC27	protein_coding	chr17	47117703	47189422	True	Homo sapiens
ENSG00000004939	SLC4A1	protein_coding	chr17	44248385	44268141	True	Homo sapiens
ENSG00000004948	CALCR	protein_coding	chr7	93424487	93574730	True	Homo sapiens
ENSG00000004961	HCCS	protein_coding	chrX	11111301	11123078	True	Homo sapiens
ENSG00000004975	DVL2	protein_coding	chr17	7225341	7234545	True	Homo sapiens
ENSG00000005001	PRSS22	protein_coding	chr16	2852727	2858170	True	Homo sapiens
ENSG00000005007	UPF1	protein_coding	chr19	18831938	18868236	True	Homo sapiens
ENSG00000005020	SKAP2	protein_coding	chr7	26667062	26995239	True	Homo sapiens
ENSG00000005022	SLC25A5	protein_coding	chrX	119468400	119471319	True	Homo sapiens
ENSG00000005059	MCUB	protein_coding	chr4	109560205	109688726	True	Homo sapiens
ENSG00000005073	HOXA11	protein_coding	chr7	27181510	27185223	True	Homo sapiens
ENSG00000005075	POLR2J	protein_coding	chr7	102473118	102478907	True	Homo sapiens
ENSG00000005100	DHX33	protein_coding	chr17	5440912	5469060	True	Homo sapiens
ENSG00000005102	MEOX1	protein_coding	chr17	43640388	43661954	True	Homo sapiens
ENSG00000005108	THSD7A	protein_coding	chr7	11370357	11832198	True	Homo sapiens
ENSG00000005156	LIG3	protein_coding	chr17	34980494	35009743	True	Homo sapiens
ENSG00000005175	RPAP3	protein_coding	chr12	47661249	47706061	True	Homo sapiens
ENSG00000005187	ACSM3	protein_coding	chr16	20610243	20797581	True	Homo sapiens
ENSG00000005189	REXO5	protein_coding	chr16	20806429	20849668	True	Homo sapiens
ENSG00000005194	CIAPIN1	protein_coding	chr16	57428169	57447528	True	Homo sapiens
ENSG00000005206	SPPL2B	protein_coding	chr19	2328615	2354806	True	Homo sapiens
ENSG00000005238	FAM214B	protein_coding	chr9	35104112	35116341	True	Homo sapiens
ENSG00000005243	COPZ2	protein_coding	chr17	48026167	48038030	True	Homo sapiens
ENSG00000005249	PRKAR2B	protein_coding	chr7	107044649	107161811	True	Homo sapiens
ENSG00000005302	MSL3	protein_coding	chrX	11758159	11775753	True	Homo sapiens
ENSG00000005339	CREBBP	protein_coding	chr16	3725054	3880726	True	Homo sapiens
ENSG00000005379	TSPOAP1	protein_coding	chr17	58301228	58328760	True	Homo sapiens
ENSG00000005381	MPO	protein_coding	chr17	58269856	58280935	True	Homo sapiens
ENSG00000005421	PON1	protein_coding	chr7	95297676	95324707	True	Homo sapiens
ENSG00000005436	GCFC2	protein_coding	chr2	75652000	75710989	True	Homo sapiens
ENSG00000005448	WDR54	protein_coding	chr2	74421678	74425755	True	Homo sapiens
ENSG00000005469	CROT	protein_coding	chr7	87345681	87399795	True	Homo sapiens
ENSG00000005471	ABCB4	protein_coding	chr7	87401697	87480435	True	Homo sapiens
ENSG00000005483	KMT2E	protein_coding	chr7	105014179	105114361	True	Homo sapiens
ENSG00000005486	RHBDD2	protein_coding	chr7	75842602	75888926	True	Homo sapiens
ENSG00000005513	SOX8	protein_coding	chr16	981808	986979	True	Homo sapiens
ENSG00000005700	IBTK	protein_coding	chr6	82169983	82247754	True	Homo sapiens
ENSG00000005801	ZNF195	protein_coding	chr11	3339261	3379222	True	Homo sapiens
ENSG00000005810	MYCBP2	protein_coding	chr13	77044655	77327050	True	Homo sapiens
ENSG00000005812	FBXL3	protein_coding	chr13	76992598	77027195	True	Homo sapiens
ENSG00000005844	ITGAL	protein_coding	chr16	30472658	30523185	True	Homo sapiens
ENSG00000005882	PDK2	protein_coding	chr17	50094737	50112152	True	Homo sapiens
ENSG00000005884	ITGA3	protein_coding	chr17	50055968	50090481	True	Homo sapiens
ENSG00000005889	ZFX	protein_coding	chrX	24149173	24216255	True	Homo sapiens
ENSG00000005893	LAMP2	protein_coding	chrX	120427827	120469365	True	Homo sapiens
ENSG00000005961	ITGA2B	protein_coding	chr17	44372180	44389505	True	Homo sapiens
ENSG00000005981	ASB4	protein_coding	chr7	95478444	95540232	True	Homo sapiens
ENSG00000006007	GDE1	protein_coding	chr16	19501689	19522145	True	Homo sapiens
ENSG00000006015	C19orf60	protein_coding	chr19	18588685	18592336	True	Homo sapiens
ENSG00000006016	CRLF1	protein_coding	chr19	18572220	18607741	True	Homo sapiens
ENSG00000006025	OSBPL7	protein_coding	chr17	47807372	47821834	True	Homo sapiens
ENSG00000006042	TMEM98	protein_coding	chr17	32927910	32945106	True	Homo sapiens
ENSG00000006047	YBX2	protein_coding	chr17	7288252	7294615	True	Homo sapiens
ENSG00000006059	KRT33A	protein_coding	chr17	41346092	41350812	True	Homo sapiens
ENSG00000006062	MAP3K14	protein_coding	chr17	45263121	45317040	True	Homo sapiens
ENSG00000006071	ABCC8	protein_coding	chr11	17392885	17476845	True	Homo sapiens
ENSG00000006116	CACNG3	protein_coding	chr16	24255553	24362801	True	Homo sapiens
ENSG00000006118	TMEM132A	protein_coding	chr11	60924463	60937159	True	Homo sapiens
ENSG00000006125	AP2B1	protein_coding	chr17	35578046	35726409	True	Homo sapiens
ENSG00000006128	TAC1	protein_coding	chr7	97731908	97740472	True	Homo sapiens
ENSG00000006194	ZNF263	protein_coding	chr16	3263800	3301401	True	Homo sapiens
ENSG00000006210	CX3CL1	protein_coding	chr16	57372458	57385048	True	Homo sapiens
ENSG00000006282	SPATA20	protein_coding	chr17	50543058	50555852	True	Homo sapiens
ENSG00000006283	CACNA1G	protein_coding	chr17	50561068	50627474	True	Homo sapiens
ENSG00000006327	TNFRSF12A	protein_coding	chr16	3018445	3022383	True	Homo sapiens
ENSG00000006377	DLX6	protein_coding	chr7	97005548	97011039	True	Homo sapiens
ENSG00000006432	MAP3K9	protein_coding	chr14	70722526	70809534	True	Homo sapiens
ENSG00000006451	RALA	protein_coding	chr7	39623483	39708124	True	Homo sapiens
ENSG00000006453	BAIAP2L1	protein_coding	chr7	98291651	98401068	True	Homo sapiens
ENSG00000006459	KDM7A	protein_coding	chr7	140084746	140177035	True	Homo sapiens
ENSG00000006468	ETV1	protein_coding	chr7	13891228	13991425	True	Homo sapiens
ENSG00000006530	AGK	protein_coding	chr7	141551189	141655244	True	Homo sapiens
ENSG00000006534	ALDH3B1	protein_coding	chr11	68008578	68029282	True	Homo sapiens
ENSG00000006555	TTC22	protein_coding	chr1	54779712	54801267	True	Homo sapiens
ENSG00000006576	PHTF2	protein_coding	chr7	77798792	77957503	True	Homo sapiens
ENSG00000006606	CCL26	protein_coding	chr7	75769533	75789896	True	Homo sapiens
ENSG00000006607	FARP2	protein_coding	chr2	241356243	241494841	True	Homo sapiens
ENSG00000006611	USH1C	protein_coding	chr11	17493895	17544416	True	Homo sapiens
ENSG00000006625	GGCT	protein_coding	chr7	30496621	30504844	True	Homo sapiens
ENSG00000006634	DBF4	protein_coding	chr7	87876216	87909541	True	Homo sapiens
ENSG00000006638	TBXA2R	protein_coding	chr19	3594506	3606840	True	Homo sapiens
ENSG00000006652	IFRD1	protein_coding	chr7	112422968	112481017	True	Homo sapiens
ENSG00000006659	LGALS14	protein_coding	chr19	39704306	39709444	True	Homo sapiens
ENSG00000006695	COX10	protein_coding	chr17	14069496	14208677	True	Homo sapiens
ENSG00000006704	GTF2IRD1	protein_coding	chr7	74453790	74602604	True	Homo sapiens
ENSG00000006712	PAF1	protein_coding	chr19	39385852	39391195	True	Homo sapiens
ENSG00000006715	VPS41	protein_coding	chr7	38722963	38932394	True	Homo sapiens
ENSG00000006740	ARHGAP44	protein_coding	chr17	12789539	12991643	True	Homo sapiens
ENSG00000006744	ELAC2	protein_coding	chr17	12992391	13018187	True	Homo sapiens
ENSG00000006747	SCIN	protein_coding	chr7	12570577	12660179	True	Homo sapiens
ENSG00000006756	ARSD	protein_coding	chrX	2903970	2929351	True	Homo sapiens
ENSG00000006757	PNPLA4	protein_coding	chrX	7898247	7927739	True	Homo sapiens
ENSG00000006788	MYH13	protein_coding	chr17	10300865	10373130	True	Homo sapiens
ENSG00000006831	ADIPOR2	protein_coding	chr12	1688574	1788678	True	Homo sapiens
ENSG00000006837	CDKL3	protein_coding	chr5	134286350	134371047	True	Homo sapiens
ENSG00000007001	UPP2	protein_coding	chr2	157876702	158136154	True	Homo sapiens
ENSG00000007038	PRSS21	protein_coding	chr16	2817180	2826304	True	Homo sapiens
ENSG00000007047	MARK4	protein_coding	chr19	45079288	45305283	True	Homo sapiens
ENSG00000007062	PROM1	protein_coding	chr4	15963076	16084378	True	Homo sapiens
ENSG00000007080	CCDC124	protein_coding	chr19	17933016	17943991	True	Homo sapiens
ENSG00000007129	CEACAM21	protein_coding	chr19	41549518	41586844	True	Homo sapiens
ENSG00000007168	PAFAH1B1	protein_coding	chr17	2593210	2685615	True	Homo sapiens
ENSG00000007171	NOS2	protein_coding	chr17	27756766	27800499	True	Homo sapiens
ENSG00000007174	DNAH9	protein_coding	chr17	11598431	11969748	True	Homo sapiens
ENSG00000007202	KIAA0100	protein_coding	chr17	28614440	28645454	True	Homo sapiens
ENSG00000007216	SLC13A2	protein_coding	chr17	28473293	28497781	True	Homo sapiens
ENSG00000007237	GAS7	protein_coding	chr17	9910609	10198551	True	Homo sapiens
ENSG00000007255	TRAPPC6A	protein_coding	chr19	45162928	45178237	True	Homo sapiens
ENSG00000007264	MATK	protein_coding	chr19	3777970	3802129	True	Homo sapiens
ENSG00000007306	CEACAM7	protein_coding	chr19	41673307	41706976	True	Homo sapiens
ENSG00000007312	CD79B	protein_coding	chr17	63928740	63932354	True	Homo sapiens
ENSG00000007314	SCN4A	protein_coding	chr17	63938554	63972918	True	Homo sapiens
ENSG00000007341	ST7L	protein_coding	chr1	112523518	112620825	True	Homo sapiens
ENSG00000007350	TKTL1	protein_coding	chrX	154295671	154330350	True	Homo sapiens
ENSG00000007372	PAX6	protein_coding	chr11	31784779	31818062	True	Homo sapiens
ENSG00000007376	RPUSD1	protein_coding	chr16	784974	788397	True	Homo sapiens
ENSG00000007384	RHBDF1	protein_coding	chr16	58059	76355	True	Homo sapiens
ENSG00000007392	LUC7L	protein_coding	chr16	188969	229463	True	Homo sapiens
ENSG00000007402	CACNA2D2	protein_coding	chr3	50362799	50504244	True	Homo sapiens
ENSG00000007516	BAIAP3	protein_coding	chr16	1333601	1349441	True	Homo sapiens
ENSG00000007520	TSR3	protein_coding	chr16	1349240	1351911	True	Homo sapiens
ENSG00000007541	PIGQ	protein_coding	chr16	566995	584136	True	Homo sapiens
ENSG00000007545	CRAMP1	protein_coding	chr16	1612325	1677908	True	Homo sapiens
ENSG00000007866	TEAD3	protein_coding	chr6	35473597	35497076	True	Homo sapiens
ENSG00000007908	SELE	protein_coding	chr1	169722641	169764705	True	Homo sapiens
ENSG00000007923	DNAJC11	protein_coding	chr1	6634168	6701924	True	Homo sapiens
ENSG00000007933	FMO3	protein_coding	chr1	171090877	171117819	True	Homo sapiens
ENSG00000007944	MYLIP	protein_coding	chr6	16129125	16148248	True	Homo sapiens
ENSG00000007952	NOX1	protein_coding	chrX	100843324	100874345	True	Homo sapiens
ENSG00000007968	E2F2	protein_coding	chr1	23506430	23531220	True	Homo sapiens
ENSG00000008018	PSMB1	protein_coding	chr6	170535117	170553341	True	Homo sapiens
ENSG00000008056	SYN1	protein_coding	chrX	47571898	47619943	True	Homo sapiens
ENSG00000008083	JARID2	protein_coding	chr6	15246296	15522040	True	Homo sapiens
ENSG00000008086	CDKL5	protein_coding	chrX	18425583	18653629	True	Homo sapiens
ENSG00000008118	CAMK1G	protein_coding	chr1	209583717	209613938	True	Homo sapiens
ENSG00000008128	CDK11A	protein_coding	chr1	1702730	1724324	True	Homo sapiens
ENSG00000008130	NADK	protein_coding	chr1	1751232	1780457	True	Homo sapiens
ENSG00000008196	TFAP2B	protein_coding	chr6	50818723	50847613	True	Homo sapiens
ENSG00000008197	TFAP2D	protein_coding	chr6	50713828	50772988	True	Homo sapiens
ENSG00000008226	DLEC1	protein_coding	chr3	38039205	38124025	True	Homo sapiens
ENSG00000008256	CYTH3	protein_coding	chr7	6161776	6272644	True	Homo sapiens
ENSG00000008277	ADAM22	protein_coding	chr7	87934143	88202889	True	Homo sapiens
ENSG00000008282	SYPL1	protein_coding	chr7	106090503	106112576	True	Homo sapiens
ENSG00000008283	CYB561	protein_coding	chr17	63432304	63446378	True	Homo sapiens
ENSG00000008294	SPAG9	protein_coding	chr17	50962174	51120865	True	Homo sapiens
ENSG00000008300	CELSR3	protein_coding	chr3	48636469	48662915	True	Homo sapiens
ENSG00000008311	AASS	protein_coding	chr7	122075647	122144280	True	Homo sapiens
ENSG00000008323	PLEKHG6	protein_coding	chr12	6310436	6328506	True	Homo sapiens
ENSG00000008324	SS18L2	protein_coding	chr3	42581840	42595114	True	Homo sapiens
ENSG00000008382	MPND	protein_coding	chr19	4343527	4360086	True	Homo sapiens
ENSG00000008394	MGST1	protein_coding	chr12	16347142	16609259	True	Homo sapiens
ENSG00000008405	CRY1	protein_coding	chr12	106991364	107093829	True	Homo sapiens
ENSG00000008438	PGLYRP1	protein_coding	chr19	46019153	46023065	True	Homo sapiens
ENSG00000008441	NFIX	protein_coding	chr19	12995608	13098796	True	Homo sapiens
ENSG00000008513	ST3GAL1	protein_coding	chr8	133454848	133571940	True	Homo sapiens
ENSG00000008516	MMP25	protein_coding	chr16	3046681	3060726	True	Homo sapiens
ENSG00000008517	IL32	protein_coding	chr16	3065297	3082192	True	Homo sapiens
ENSG00000008710	PKD1	protein_coding	chr16	2088710	2135898	True	Homo sapiens
ENSG00000008735	MAPK8IP2	protein_coding	chr22	50600685	50613981	True	Homo sapiens
ENSG00000008838	MED24	protein_coding	chr17	40019097	40061215	True	Homo sapiens
ENSG00000008853	RHOBTB2	protein_coding	chr8	22987417	23020199	True	Homo sapiens
ENSG00000008869	HEATR5B	protein_coding	chr2	36968383	37084342	True	Homo sapiens
ENSG00000008952	SEC62	protein_coding	chr3	169966635	169998373	True	Homo sapiens
ENSG00000008988	RPS20	protein_coding	chr8	56067295	56074581	True	Homo sapiens
ENSG00000009307	CSDE1	protein_coding	chr1	114716913	114758676	True	Homo sapiens
ENSG00000009335	UBE3C	protein_coding	chr7	157138913	157269372	True	Homo sapiens
ENSG00000009413	REV3L	protein_coding	chr6	111299028	111483715	True	Homo sapiens
ENSG00000009694	TENM1	protein_coding	chrX	124375903	124963817	True	Homo sapiens
ENSG00000009709	PAX7	protein_coding	chr1	18631006	18748866	True	Homo sapiens
ENSG00000009724	MASP2	protein_coding	chr1	11026523	11047233	True	Homo sapiens
ENSG00000009765	IYD	protein_coding	chr6	150368892	150405969	True	Homo sapiens
ENSG00000009780	FAM76A	protein_coding	chr1	27725979	27763122	True	Homo sapiens
ENSG00000009790	TRAF3IP3	protein_coding	chr1	209756032	209782320	True	Homo sapiens
ENSG00000009830	POMT2	protein_coding	chr14	77274956	77320884	True	Homo sapiens
ENSG00000009844	VTA1	protein_coding	chr6	142147162	142224689	True	Homo sapiens
ENSG00000009950	MLXIPL	protein_coding	chr7	73593194	73624543	True	Homo sapiens
ENSG00000009954	BAZ1B	protein_coding	chr7	73440398	73522278	True	Homo sapiens
ENSG00000010017	RANBP9	protein_coding	chr6	13621498	13711564	True	Homo sapiens
ENSG00000010030	ETV7	protein_coding	chr6	36354091	36387800	True	Homo sapiens
ENSG00000010072	SPRTN	protein_coding	chr1	231337104	231355023	True	Homo sapiens
ENSG00000010165	METTL13	protein_coding	chr1	171781664	171814023	True	Homo sapiens
ENSG00000010219	DYRK4	protein_coding	chr12	4562204	4615302	True	Homo sapiens
ENSG00000010244	ZNF207	protein_coding	chr17	32350117	32381886	True	Homo sapiens
ENSG00000010256	UQCRC1	protein_coding	chr3	48599002	48610976	True	Homo sapiens
ENSG00000010270	STARD3NL	protein_coding	chr7	38178222	38230671	True	Homo sapiens
ENSG00000010278	CD9	protein_coding	chr12	6199715	6238271	True	Homo sapiens
ENSG00000010282	HHATL	protein_coding	chr3	42692663	42702827	True	Homo sapiens
ENSG00000010292	NCAPD2	protein_coding	chr12	6493356	6531955	True	Homo sapiens
ENSG00000010295	IFFO1	protein_coding	chr12	6538375	6556083	True	Homo sapiens
ENSG00000010310	GIPR	protein_coding	chr19	45668244	45683724	True	Homo sapiens
ENSG00000010318	PHF7	protein_coding	chr3	52410657	52423641	True	Homo sapiens
ENSG00000010319	SEMA3G	protein_coding	chr3	52433053	52445085	True	Homo sapiens
ENSG00000010322	NISCH	protein_coding	chr3	52455118	52493071	True	Homo sapiens
ENSG00000010327	STAB1	protein_coding	chr3	52495338	52524495	True	Homo sapiens
ENSG00000010361	FUZ	protein_coding	chr19	49806869	49817376	True	Homo sapiens
ENSG00000010379	SLC6A13	protein_coding	chr12	220621	262873	True	Homo sapiens
ENSG00000010404	IDS	protein_coding	chrX	149476990	149521096	True	Homo sapiens
ENSG00000010438	PRSS3	protein_coding	chr9	33750466	33799231	True	Homo sapiens
ENSG00000010539	ZNF200	protein_coding	chr16	3222325	3236221	True	Homo sapiens
ENSG00000010610	CD4	protein_coding	chr12	6786858	6820808	True	Homo sapiens
ENSG00000010626	LRRC23	protein_coding	chr12	6873569	6914243	True	Homo sapiens
ENSG00000010671	BTK	protein_coding	chrX	101349447	101390796	True	Homo sapiens
ENSG00000010704	HFE	protein_coding	chr6	26087281	26098343	True	Homo sapiens
ENSG00000010803	SCMH1	protein_coding	chr1	41027200	41242154	True	Homo sapiens
ENSG00000010810	FYN	protein_coding	chr6	111660332	111873452	True	Homo sapiens
ENSG00000010818	HIVEP2	protein_coding	chr6	142751467	142956698	True	Homo sapiens
ENSG00000010932	FMO1	protein_coding	chr1	171248471	171285978	True	Homo sapiens
ENSG00000011007	ELOA	protein_coding	chr1	23743155	23762059	True	Homo sapiens
ENSG00000011009	LYPLA2	protein_coding	chr1	23790970	23795539	True	Homo sapiens
ENSG00000011021	CLCN6	protein_coding	chr1	11806096	11843144	True	Homo sapiens
ENSG00000011028	MRC2	protein_coding	chr17	62627401	62693597	True	Homo sapiens
ENSG00000011052	NME1-NME2	protein_coding	chr17	51153590	51171744	True	Homo sapiens
ENSG00000011083	SLC6A7	protein_coding	chr5	150189957	150222788	True	Homo sapiens
ENSG00000011105	TSPAN9	protein_coding	chr12	3077355	3286564	True	Homo sapiens
ENSG00000011114	BTBD7	protein_coding	chr14	93237550	93333092	True	Homo sapiens
ENSG00000011132	APBA3	protein_coding	chr19	3750819	3761699	True	Homo sapiens
ENSG00000011143	MKS1	protein_coding	chr17	58205437	58219605	True	Homo sapiens
ENSG00000011198	ABHD5	protein_coding	chr3	43690113	43734371	True	Homo sapiens
ENSG00000011201	ANOS1	protein_coding	chrX	8528874	8732186	True	Homo sapiens
ENSG00000011243	AKAP8L	protein_coding	chr19	15380048	15419141	True	Homo sapiens
ENSG00000011258	MBTD1	protein_coding	chr17	51177425	51260163	True	Homo sapiens
ENSG00000011260	UTP18	protein_coding	chr17	51260528	51297936	True	Homo sapiens
ENSG00000011275	RNF216	protein_coding	chr7	5620047	5781739	True	Homo sapiens
ENSG00000011295	TTC19	protein_coding	chr17	15999380	16045015	True	Homo sapiens
ENSG00000011304	PTBP1	protein_coding	chr19	797075	812327	True	Homo sapiens
ENSG00000011332	DPF1	protein_coding	chr19	38211006	38229714	True	Homo sapiens
ENSG00000011347	SYT7	protein_coding	chr11	61515313	61581148	True	Homo sapiens
ENSG00000011376	LARS2	protein_coding	chr3	45388506	45549421	True	Homo sapiens
ENSG00000011405	PIK3C2A	protein_coding	chr11	17077730	17207983	True	Homo sapiens
ENSG00000011422	PLAUR	protein_coding	chr19	43646095	43670547	True	Homo sapiens
ENSG00000011426	ANLN	protein_coding	chr7	36389806	36453791	True	Homo sapiens
ENSG00000011451	WIZ	protein_coding	chr19	15419980	15449951	True	Homo sapiens
ENSG00000011454	RABGAP1	protein_coding	chr9	122940833	123104866	True	Homo sapiens
ENSG00000011465	DCN	protein_coding	chr12	91140484	91183123	True	Homo sapiens
ENSG00000011478	QPCTL	protein_coding	chr19	45692483	45703989	True	Homo sapiens
ENSG00000011485	PPP5C	protein_coding	chr19	46346994	46392981	True	Homo sapiens
ENSG00000011523	CEP68	protein_coding	chr2	65056366	65087004	True	Homo sapiens
ENSG00000011566	MAP4K3	protein_coding	chr2	39249266	39437312	True	Homo sapiens
ENSG00000011590	ZBTB32	protein_coding	chr19	35704527	35717038	True	Homo sapiens
ENSG00000011600	TYROBP	protein_coding	chr19	35904401	35908295	True	Homo sapiens
ENSG00000011638	TMEM159	protein_coding	chr16	21158377	21180616	True	Homo sapiens
ENSG00000011677	GABRA3	protein_coding	chrX	152166234	152451358	True	Homo sapiens
ENSG00000012048	BRCA1	protein_coding	chr17	43044295	43170245	True	Homo sapiens
ENSG00000012061	ERCC1	protein_coding	chr19	45407333	45478828	True	Homo sapiens
ENSG00000012124	CD22	protein_coding	chr19	35319261	35347355	True	Homo sapiens
ENSG00000012171	SEMA3B	protein_coding	chr3	50267558	50277546	True	Homo sapiens
ENSG00000012174	MBTPS2	protein_coding	chrX	21839636	21885424	True	Homo sapiens
ENSG00000012211	PRICKLE3	protein_coding	chrX	49175264	49186528	True	Homo sapiens
ENSG00000012223	LTF	protein_coding	chr3	46435645	46485234	True	Homo sapiens
ENSG00000012232	EXTL3	protein_coding	chr8	28600469	28755599	True	Homo sapiens
ENSG00000012504	NR1H4	protein_coding	chr12	100473708	100564413	True	Homo sapiens
ENSG00000012660	ELOVL5	protein_coding	chr6	53267398	53349179	True	Homo sapiens
ENSG00000012779	ALOX5	protein_coding	chr10	45374176	45446119	True	Homo sapiens
ENSG00000012817	KDM5D	protein_coding	chrY	19703865	19744939	True	Homo sapiens
ENSG00000012822	CALCOCO1	protein_coding	chr12	53708517	53727745	True	Homo sapiens
ENSG00000012963	UBR7	protein_coding	chr14	93207056	93229215	True	Homo sapiens
ENSG00000012983	MAP4K5	protein_coding	chr14	50418501	50561126	True	Homo sapiens
ENSG00000013016	EHD3	protein_coding	chr2	31234337	31269447	True	Homo sapiens
